nombre_comuna;nombre_barrio;zona;sitio_atencion;direccion_sitio_atencion;disciplina_y_o_actividad;Lunes;Martes;Miercoles;Jueves;Viernes;sabado;Domingo;hora_inicio;hora_fin;corregimiento;vereda;nivel deportivo;programa;MONITOR;nombre grupo
16;Antonio Nariño;Urbana;IE CARLOS HOLMES TRUJILLO;Cra 43. Calle 44;REDCREACCION;;;Miercoles;;;;;7:40.am;8:40.am;;;No aplica;Cali juega;YERALDI MANZANO;CJ-ADOYJUV-C16-IECHT-SLF-SEX1
16;Antonio Nariño;Urbana;IE CARLOS HOLMES TRUJILLO;Cra 43. Calle 44;REDCREACCION;;;Miercoles;;;;;8:40.am;9:30.am;;;No aplica;Cali juega;YERALDI MANZANO;CJ-ADOYJUV-C16-IECHT-SLF-SEX2
16;Antonio Nariño;Urbana;IE CARLOS HOLMES TRUJILLO;Cra 43. Calle 44;REDCREACCION;;Martes;;;;;;11:40.am;12:30.pm;;;No aplica;Cali juega;JORGE RAMOS;CJ-ADOYJUV-C16-IECHT-SPS-OCT
16;Antonio Nariño;Urbana;IE CARLOS HOLMES TRUJILLO;Cra 43. Calle 44;REDCREACCION;;Martes;;;;;;9:30.am;10:20.am;;;No aplica;Cali juega;MANUEL LOPEZ;CJ-ADOYJUV-C16-IECHT-SPS-SEPT1
16;Antonio Nariño;Urbana;IE CARLOS HOLMES TRUJILLO;Cra 43. Calle 44;REDCREACCION;;Martes;;;;;;10:50.pm;11:40.am;;;No aplica;Cali juega;MANUEL LOPEZ;CJ-ADOYJUV-C16-IECHT-SPS-SEPT2
16;Antonio Nariño;Urbana;IE CARLOS HOLMES TRUJILLO;Cra 43. Calle 44;REDCREACCION;;Martes;;;;;;7:40.am;8:40.am;;;No aplica;Cali juega;JORGE RAMOS;CJ-ADOYJUV-C16-IECHT-SPS-SEX1
16;Antonio Nariño;Urbana;IE CARLOS HOLMES TRUJILLO;Cra 43. Calle 44;REDCREACCION;;Martes;;;;;;8:40.am;9:30.am;;;No aplica;Cali juega;MANUEL LOPEZ;CJ-ADOYJUV-C16-IECHT-SPS-SEX2
16;Antonio Nariño;Urbana;IE CARLOS HOLMES TRUJILLO;Cra 43. Calle 44;ENTRE RISAS Y JUEGOS;;;Miercoles;;;;;8:45.am;9:45.am;;;No aplica;Cali juega;DIANA SERNA;CJ-INF-C16-IECHT-SUV-CUAR1AM
16;Antonio Nariño;Urbana;IE CARLOS HOLMES TRUJILLO;Cra 43. Calle 44;ENTRE RISAS Y JUEGOS;;;;Jueves;;;;10:00.am;10:45.am;;;No aplica;Cali juega;DIANA SERNA;CJ-INF-C16-IECHT-SUV-CUAR2AM
16;Antonio Nariño;Urbana;IE CARLOS HOLMES TRUJILLO;Cra 43. Calle 44;JUEGO EN ACCION PARA UNA INFANCIA MEJOR;;Martes;;;;;;4:45.pm;5:30.pm;;;No aplica;Cali juega;DIANA SERNA;CJ-INF-C16-IECHT-SUV-CUARPM
16;Antonio Nariño;Urbana;IE CARLOS HOLMES TRUJILLO;Cra 43. Calle 44;ENTRE RISAS Y JUEGOS;;Martes;;;;;;1:15.pm;2:00.pm;;;No aplica;Cali juega;GILARID CASTAÑO;CJ-INF-C16-IECHT-SUV-PRI1PM
16;Antonio Nariño;Urbana;IE CARLOS HOLMES TRUJILLO;Cra 43. Calle 44;ENTRE RISAS Y JUEGOS;;Martes;;;;;;2:00.pm;2:45.pm;;;No aplica;Cali juega;GILARID CASTAÑO;CJ-INF-C16-IECHT-SUV-PRI2PM
16;Antonio Nariño;Urbana;IE CARLOS HOLMES TRUJILLO;Cra 43. Calle 44;ENTRE RISAS Y JUEGOS;;Martes;;;;;;7:15.am;8:00.am;;;No aplica;Cali juega;SANTIAGO VEIRA;CJ-INF-C16-IECHT-SUV-PRIAM
16;Antonio Nariño;Urbana;IE CARLOS HOLMES TRUJILLO;Cra 43. Calle 44;ENTRE RISAS Y JUEGOS;;;Miercoles;;;;;10:45.am;11:30.am;;;No aplica;Cali juega;DIANA SERNA;CJ-INF-C16-IECHT-SUV-QUIAM
16;Antonio Nariño;Urbana;IE CARLOS HOLMES TRUJILLO;Cra 43. Calle 44;JUEGO EN ACCION PARA UNA INFANCIA MEJOR;;;Miercoles;;;;;1:15.pm;2:00.pm;;;No aplica;Cali juega;DIANA SERNA;CJ-INF-C16-IECHT-SUV-QUINPM
16;Antonio Nariño;Urbana;IE CARLOS HOLMES TRUJILLO;Cra 43. Calle 44;ENTRE RISAS Y JUEGOS;;Martes;;;;;;8:45.am;9:30.am;;;No aplica;Cali juega;SANTIAGO VEIRA;CJ-INF-C16-IECHT-SUV-SEG1AM
16;Antonio Nariño;Urbana;IE CARLOS HOLMES TRUJILLO;Cra 43. Calle 44;ENTRE RISAS Y JUEGOS;;Martes;;;;;;8:00.am;9:00.am;;;No aplica;Cali juega;SANTIAGO VEIRA;CJ-INF-C16-IECHT-SUV-SEG2AM
16;Antonio Nariño;Urbana;IE CARLOS HOLMES TRUJILLO;Cra 43. Calle 44;ENTRE RISAS Y JUEGOS;;Martes;;;;;;2:45.pm;3:30.pm;;;No aplica;Cali juega;GILARID CASTAÑO;CJ-INF-C16-IECHT-SUV-SEGPM
16;Antonio Nariño;Urbana;IE CARLOS HOLMES TRUJILLO;Cra 43. Calle 44;ENTRE RISAS Y JUEGOS;;Martes;;;;;;10:00.am;10:45.am;;;No aplica;Cali juega;SANTIAGO VEIRA;CJ-INF-C16-IECHT-SUV-TER1AM
16;Antonio Nariño;Urbana;IE CARLOS HOLMES TRUJILLO;Cra 43. Calle 44;ENTRE RISAS Y JUEGOS;;Martes;;;;;;10:45.am;11:00.am;;;No aplica;Cali juega;SANTIAGO VEIRA;CJ-INF-C16-IECHT-SUV-TER2AM
16;Antonio Nariño;Urbana;IE CARLOS HOLMES TRUJILLO;Cra 43. Calle 44;ENTRE RISAS Y JUEGOS;;Martes;;;;;;4:00.pm;4:45.pm;;;No aplica;Cali juega;GILARID CASTAÑO;CJ-INF-C16-IECHT-SUV-TERC1PM
16;Antonio Nariño;Urbana;IE CARLOS HOLMES TRUJILLO;Cra 43. Calle 44;ENTRE RISAS Y JUEGOS;;;;Jueves;;;;4:00.pm;4:45.pm;;;No aplica;Cali juega;CRISTIAN TORRES (LR29);CJ-INF-IECHT-SDC-CUA1
16;Antonio Nariño;Urbana;IE CARLOS HOLMES TRUJILLO;Cra 43. Calle 44;ENTRE RISAS Y JUEGOS;;;;Jueves;;;;4:45.pm;5:30.pm;;;No aplica;Cali juega;CRISTIAN TORRES (LR29);CJ-INF-IECHT-SDC-CUA2
16;Antonio Nariño;Urbana;IE CARLOS HOLMES TRUJILLO;Cra 43. Calle 44;ENTRE RISAS Y JUEGOS;;;;;Viernes;;;1:15.pm;2:45.pm;;;No aplica;Cali juega;CARLOS MEZA;CJ-INF-IECHT-SDC-PRI1
16;Antonio Nariño;Urbana;IE CARLOS HOLMES TRUJILLO;Cra 43. Calle 44;ENTRE RISAS Y JUEGOS;;;;;Viernes;;;2:45.pm;3:33.pm;;;No aplica;Cali juega;CARLOS MEZA;CJ-INF-IECHT-SDC-PRI2
16;Antonio Nariño;Urbana;IE CARLOS HOLMES TRUJILLO;Cra 43. Calle 44;ENTRE RISAS Y JUEGOS;;;;;Viernes;;;4:00.pm;4:45.pm;;;No aplica;Cali juega;CARLOS MEZA;CJ-INF-IECHT-SDC-QUIN1
16;Antonio Nariño;Urbana;IE CARLOS HOLMES TRUJILLO;Cra 43. Calle 44;ENTRE RISAS Y JUEGOS;;;;;Viernes;;;4:45.pm;5:30.pm;;;No aplica;Cali juega;CARLOS MEZA;CJ-INF-IECHT-SDC-QUIN2
16;Antonio Nariño;Urbana;IE CARLOS HOLMES TRUJILLO;Cra 43. Calle 44;ENTRE RISAS Y JUEGOS;;;;Jueves;;;;1:40.pm;2:00.pm;;;No aplica;Cali juega;CARLOS MEZA;CJ-INF-IECHT-SDC-SEG1
16;Antonio Nariño;Urbana;IE CARLOS HOLMES TRUJILLO;Cra 43. Calle 44;ENTRE RISAS Y JUEGOS;;;;;Viernes;;;2:45.pm;3:30.pm;;;No aplica;Cali juega;CARLOS MEZA;CJ-INF-IECHT-SDC-SEG2
16;Antonio Nariño;Urbana;IE CARLOS HOLMES TRUJILLO;Cra 43. Calle 44;ENTRE RISAS Y JUEGOS;;;;Jueves;;;;2:00.pm;2:45.pm;;;No aplica;Cali juega;CRISTIAN TORRES (LR29);CJ-INF-IECHT-SDC-TER1
16;Antonio Nariño;Urbana;IE CARLOS HOLMES TRUJILLO;Cra 43. Calle 44;ENTRE RISAS Y JUEGOS;;;;Jueves;;;;2:45.pm;3:30.pm;;;No aplica;Cali juega;CRISTIAN TORRES (LR29);CJ-INF-IECHT-SDC-TER2
16;Antonio Nariño;Urbana;IE CARLOS HOLMES TRUJILLO;Cra 43. Calle 44;ENTRE RISAS Y JUEGOS;;Martes;;;;;;10:00.am;10:45.am;;;No aplica;Cali juega;XIMENA LOAIZA;CJ-INF-IECHT-SLF-CUAR
16;Antonio Nariño;Urbana;IE CARLOS HOLMES TRUJILLO;Cra 43. Calle 44;ENTRE RISAS Y JUEGOS;;Martes;;;;;;2:45.pm;3:30.pm;;;No aplica;Cali juega;CRISTIAN TORRES (LR29);CJ-INF-IECHT-SLF-CUARPM
16;Antonio Nariño;Urbana;IE CARLOS HOLMES TRUJILLO;Cra 43. Calle 44;ENTRE RISAS Y JUEGOS;;Martes;;;;;;7:15.am;8:00.am;;;No aplica;Cali juega;XIMENA LOAIZA;CJ-INF-IECHT-SLF-PRI
16;Antonio Nariño;Urbana;IE CARLOS HOLMES TRUJILLO;Cra 43. Calle 44;ENTRE RISAS Y JUEGOS;;Martes;;;;;;10:45.am;11:30.am;;;No aplica;Cali juega;XIMENA LOAIZA;CJ-INF-IECHT-SLF-QUIN
16;Antonio Nariño;Urbana;IE CARLOS HOLMES TRUJILLO;Cra 43. Calle 44;ENTRE RISAS Y JUEGOS;;Martes;;;;;;8:00.am;8:45.am;;;No aplica;Cali juega;XIMENA LOAIZA;CJ-INF-IECHT-SLF-SEG
16;Antonio Nariño;Urbana;IE CARLOS HOLMES TRUJILLO;Cra 43. Calle 44;ENTRE RISAS Y JUEGOS;;Martes;;;;;;1:45.pm;2:30.pm;;;No aplica;Cali juega;CRISTIAN TORRES (LR29);CJ-INF-IECHT-SLF-SEGPM
16;Antonio Nariño;Urbana;IE CARLOS HOLMES TRUJILLO;Cra 43. Calle 44;ENTRE RISAS Y JUEGOS;;Martes;;;;;;8:45.am;9:30.am;;;No aplica;Cali juega;XIMENA LOAIZA;CJ-INF-IECHT-SLF-TER
16;Antonio Nariño;Urbana;IE CARLOS HOLMES TRUJILLO;Cra 43. Calle 44;ENTRE RISAS Y JUEGOS;;Martes;;;;;;2:00.pm;2:45.pm;;;No aplica;Cali juega;CRISTIAN TORRES (LR29);CJ-INF-IECHT-SLF-TERPM
16;Antonio Nariño;Urbana;IE CARLOS HOLMES TRUJILLO;Cra 43. Calle 44;ENTRE RISAS Y JUEGOS;;;;Jueves;;;;8:00.am;8:45.am;;;No aplica;Cali juega;ESTHER MINA;CJ-INF-IECHT-SPS-CUAR1
16;Antonio Nariño;Urbana;IE CARLOS HOLMES TRUJILLO;Cra 43. Calle 44;ENTRE RISAS Y JUEGOS;;;;Jueves;;;;8:45.am;9:30.am;;;No aplica;Cali juega;XIMENA LOAIZA;CJ-INF-IECHT-SPS-CUAR2
16;Antonio Nariño;Urbana;IE CARLOS HOLMES TRUJILLO;Cra 43. Calle 44;ENTRE RISAS Y JUEGOS;;;Miercoles;;;;;7:15.am;8:00.am;;;No aplica;Cali juega;ESTHER MINA;CJ-INF-IECHT-SPS-PRI1
16;Antonio Nariño;Urbana;IE CARLOS HOLMES TRUJILLO;Cra 43. Calle 44;ENTRE RISAS Y JUEGOS;;;;Jueves;;;;7:15.am;8:00.am;;;No aplica;Cali juega;ESTHER MINA;CJ-INF-IECHT-SPS-PRI2
16;Antonio Nariño;Urbana;IE CARLOS HOLMES TRUJILLO;Cra 43. Calle 44;ENTRE RISAS Y JUEGOS;;;;Jueves;;;;10:45.am;11:30.am;;;No aplica;Cali juega;XIMENA LOAIZA;CJ-INF-IECHT-SPS-QUIN1
16;Antonio Nariño;Urbana;IE CARLOS HOLMES TRUJILLO;Cra 43. Calle 44;ENTRE RISAS Y JUEGOS;;;;Jueves;;;;10:00.am;10:45.am;;;No aplica;Cali juega;XIMENA LOAIZA;CJ-INF-IECHT-SPS-QUIN2
16;Antonio Nariño;Urbana;IE CARLOS HOLMES TRUJILLO;Cra 43. Calle 44;ENTRE RISAS Y JUEGOS;;;Miercoles;;;;;8:00.am;8:45.am;;;No aplica;Cali juega;ESTHER MINA;CJ-INF-IECHT-SPS-SEG1
16;Antonio Nariño;Urbana;IE CARLOS HOLMES TRUJILLO;Cra 43. Calle 44;ENTRE RISAS Y JUEGOS;;;Miercoles;;;;;8:45.am;9:30.am;;;No aplica;Cali juega;ESTHER MINA;CJ-INF-IECHT-SPS-SEG2
16;Antonio Nariño;Urbana;IE CARLOS HOLMES TRUJILLO;Cra 43. Calle 44;ENTRE RISAS Y JUEGOS;;;Miercoles;;;;;10:00.am;10:45.am;;;No aplica;Cali juega;ESTHER MINA;CJ-INF-IECHT-SPS-TER1
16;Antonio Nariño;Urbana;IE CARLOS HOLMES TRUJILLO;Cra 43. Calle 44;ENTRE RISAS Y JUEGOS;;;Miercoles;;;;;10:45.am;11:30.am;;;No aplica;Cali juega;ESTHER MINA;CJ-INF-IECHT-SPS-TER2
16;Unión de Vivienda Popular;Urbana;HI MI CASITA DE CHOCOLATE;Cra 41G #37 - 19;JUEGO EN ACCION PARA UNA INFANCIA MEJOR;;;Miercoles;;;;;10:20.am;11:10.am;;;No aplica;Cali juega;KATHERIN MAZO;CJ-PI-C16-HICC-JARA1
16;Unión de Vivienda Popular;Urbana;HI MI CASITA DE CHOCOLATE;Cra 41G #37 - 19;JUEGO EN ACCION PARA UNA INFANCIA MEJOR;;Martes;;;;;;9:30.am;10:15.am;;;No aplica;Cali juega;JENIFER cortez;CJ-PI-C16-HICC-JARB1A2
16;Unión de Vivienda Popular;Urbana;HI MI CASITA DE CHOCOLATE;Cra 41G #37 - 19;JUEGO EN ACCION PARA UNA INFANCIA MEJOR;;;Miercoles;;;;;9:30.am;10:15.am;;;No aplica;Cali juega;KATHERIN MAZO;CJ-PI-C16-HICC-PARA3B1
16;Unión de Vivienda Popular;Urbana;HI MI CASITA DE CHOCOLATE;Cra 41G #37 - 19;JUEGO EN ACCION PARA UNA INFANCIA MEJOR;;Martes;;;;;;10:20.am;11:10.am;;;No aplica;Cali juega;KATHERIN MAZO;CJ-PI-C16-HICC-PARB2C
16;Antonio Nariño;Urbana;HI CRECIENDO CON AMOR;Carrera 43A #39-29;JUEGO EN ACCION PARA UNA INFANCIA MEJOR;;Martes;;;;;;8:45.am;9:45.am;;;No aplica;Cali juega;LAURA MATALLANA;CJ-PI-C16-HICCA-BMEH
16;Unión de Vivienda Popular;Urbana;CRISTO MAESTRO;Calle 38A # 43B - 16;JUEGO EN ACCION PARA UNA INFANCIA MEJOR;;;Miercoles;;;;;11:00.am;11:40.am;;;No aplica;Cali juega;NICOLE MANZANO;CJ-PI-C16-HICM-DIAMU
16;República de Israel;Urbana;UTS FRANCISCO J. RUIZ;CARRERA 43B # 38A - 00;JUEGO EN ACCION PARA UNA INFANCIA MEJOR;;;Miercoles;;;;;9:00.am;9:40.am;;;No aplica;Cali juega;LAURA MATALLANA;CJ-PI-C16-HIFJR-LOTO
16;Unión de Vivienda Popular;Urbana;PABLO NERUDA;Cra 42b #45 - 55;JUEGO EN ACCION PARA UNA INFANCIA MEJOR;;;Miercoles;;;;;10:00.am;10:40.am;;;No aplica;Cali juega;NICOLE MANZANO;CJ-PI-C16-HIPAN-CARGU
16;Antonio Nariño;Urbana;CYC-PARQUE DE LA L;Calle 40 con 38;acondicionamiento fisico;;;;;Viernes;;;7:00.am;8:00.am;;;No aplica;Carreras y Caminatas;ALEJANDRO ORTIZ;CYC-ACONDICIONAMIENTO FISICO-C16-ALEJANDRO ORTIZ-G03
16;Mariano Ramos;Urbana;CYC- POLIDEPORTIVO MARIANO RAMOS;Calle 40 # 49-00;acondicionamiento fisico;;Martes;;Jueves;;;;7:10.pm-7:10.pm;8:10.pm-8:10.pm;;;No aplica;Carreras y Caminatas;HAMILTON DAVILA;MARIANO RAMOS
16;Mariano Ramos;Urbana;I.E CRISTOBAL COLON- JOSE JUAQUIN JARAMILLO;1749;RECREO DEPORTIVO;;Martes;;;;;;7:00AM;8:00am;;;No aplica;Deporte Escolar;DANIELA PALACIOS;2170
16;Mariano Ramos;Urbana;I.E CRISTOBAL COLON- JOSE JUAQUIN JARAMILLO;1750;RECREO DEPORTIVO;;Martes;;;;;;1:00PM;2:00pm;;;No aplica;Deporte Escolar;DANIELA PALACIOS;2171
16;Mariano Ramos;Urbana;I.E CRISTOBAL COLON- JOSE JUAQUIN JARAMILLO;1751;RECREO DEPORTIVO;;Martes;;;;;;8:00AM;9:00am;;;No aplica;Deporte Escolar;DANIELA PALACIOS;2172
16;Mariano Ramos;Urbana;I.E CRISTOBAL COLON- JOSE JUAQUIN JARAMILLO;1752;RECREO DEPORTIVO;;Martes;;;;;;2:00PM;3:00pm;;;No aplica;Deporte Escolar;DANIELA PALACIOS;2173
16;Mariano Ramos;Urbana;I.E CRISTOBAL COLON- JOSE JUAQUIN JARAMILLO;1753;RECREO DEPORTIVO;;Martes;;;;;;3:00PM;4:00pm;;;No aplica;Deporte Escolar;DANIELA PALACIOS;2174
16;Mariano Ramos;Urbana;I.E CRISTOBAL COLON- JOSE JUAQUIN JARAMILLO;1754;RECREO DEPORTIVO;;Martes;;;;;;9:00AM;10:00am;;;No aplica;Deporte Escolar;DANIELA PALACIOS;2175
16;Mariano Ramos;Urbana;I.E CRISTOBAL COLON- ANTONIA SANTOS;1755;RECREO DEPORTIVO;;;;Jueves;;;;1:00PM;2:00pm;;;No aplica;Deporte Escolar;DANIELA PALACIOS;2176
16;Mariano Ramos;Urbana;I.E CRISTOBAL COLON- ANTONIA SANTOS;1756;RECREO DEPORTIVO;;;;Jueves;;;;11:00AM;12:00am;;;No aplica;Deporte Escolar;DANIELA PALACIOS;2177
16;Mariano Ramos;Urbana;I.E CRISTOBAL COLON- ANTONIA SANTOS;1757;RECREO DEPORTIVO;;;;Jueves;;;;2:00PM;3:00pm;;;No aplica;Deporte Escolar;DANIELA PALACIOS;2178
16;Mariano Ramos;Urbana;I.E CRISTOBAL COLON- ANTONIA SANTOS;1758;RECREO DEPORTIVO;;;;Jueves;;;;7:00AM;8:00am;;;No aplica;Deporte Escolar;DANIELA PALACIOS;2179
16;Mariano Ramos;Urbana;I.E CRISTOBAL COLON- ANTONIA SANTOS;1759;RECREO DEPORTIVO;;;;Jueves;;;;3:00PM;4:00pm;;;No aplica;Deporte Escolar;DANIELA PALACIOS;2180
16;Mariano Ramos;Urbana;I.E CRISTOBAL COLON- ANTONIA SANTOS;1760;RECREO DEPORTIVO;;;;Jueves;;;;8:00AM;9:00am;;;No aplica;Deporte Escolar;DANIELA PALACIOS;2181
16;República de Israel;Urbana;I.E TECNICO INDUSTRIAL DONALD RODRIGO TAFUR- ANTONIO NARIÑO;1761;RECREO DEPORTIVO;;Martes;;;;;;8:00AM;8:50am;;;No aplica;Deporte Escolar;LUIS MARMOLEJO;2182
16;República de Israel;Urbana;I.E TECNICO INDUSTRIAL DONALD RODRIGO TAFUR- ANTONIO NARIÑO;1762;RECREO DEPORTIVO;;Martes;;;;;;8:50AM;9:45am;;;No aplica;Deporte Escolar;LUIS MARMOLEJO;2183
16;República de Israel;Urbana;I.E TECNICO INDUSTRIAL DONALD RODRIGO TAFUR- ANTONIO NARIÑO;1763;RECREO DEPORTIVO;;Martes;;;;;;10:10AM;11:05am;;;No aplica;Deporte Escolar;LUIS MARMOLEJO;2184
16;República de Israel;Urbana;I.E TECNICO INDUSTRIAL DONALD RODRIGO TAFUR- ANTONIO NARIÑO;1764;RECREO DEPORTIVO;;;Miercoles;;;;;8:00AM;8:50am;;;No aplica;Deporte Escolar;LUIS MARMOLEJO;2185
16;República de Israel;Urbana;I.E TECNICO INDUSTRIAL DONALD RODRIGO TAFUR- ANTONIO NARIÑO;1765;RECREO DEPORTIVO;;;Miercoles;;;;;10:10AM;11:15am;;;No aplica;Deporte Escolar;LUIS MARMOLEJO;2186
16;República de Israel;Urbana;I.E TECNICO INDUSTRIAL DONALD RODRIGO TAFUR- ANTONIO NARIÑO;1766;RECREO DEPORTIVO;;;;Jueves;;;;8:00AM;8:50am;;;No aplica;Deporte Escolar;LUIS MARMOLEJO;2187
16;República de Israel;Urbana;I.E TECNICO INDUSTRIAL DONALD RODRIGO TAFUR- ANTONIO NARIÑO;1767;RECREO DEPORTIVO;;;;Jueves;;;;10:10AM;11:05am;;;No aplica;Deporte Escolar;LUIS MARMOLEJO;2188
16;República de Israel;Urbana;I.E TECNICO INDUSTRIAL DONALD RODRIGO TAFUR- ANTONIO NARIÑO;1768;RECREO DEPORTIVO;;;;;Viernes;;;8:00AM;9:00am;;;No aplica;Deporte Escolar;LUIS MARMOLEJO;2189
16;República de Israel;Urbana;I.E TECNICO INDUSTRIAL DONALD RODRIGO TAFUR- ANTONIO NARIÑO;1769;RECREO DEPORTIVO;;;;;Viernes;;;10:10AM;11:05am;;;No aplica;Deporte Escolar;LUIS MARMOLEJO;2190
16;República de Israel;Urbana;I.E TECNICO INDUSTRIAL DONALD RODRIGO TAFUR- JOSE MARIA CARBONELL;1770;RECREO DEPORTIVO;Lunes;;;;;;;4:30PM;5:30pm;;;No aplica;Deporte Escolar;ALVARO SUAREZ;2191
16;República de Israel;Urbana;I.E TECNICO INDUSTRIAL DONALD RODRIGO TAFUR- JOSE MARIA CARBONELL;1771;RECREO DEPORTIVO;Lunes;;;;;;;12:00AM;1:00pm;;;No aplica;Deporte Escolar;ALVARO SUAREZ;2192
16;República de Israel;Urbana;I.E TECNICO INDUSTRIAL DONALD RODRIGO TAFUR- ANTONIO NARIÑO;1772;RECREO DEPORTIVO;Lunes;;;;;;;3:00PM;4:00pm;;;No aplica;Deporte Escolar;ALVARO SUAREZ;2193
16;República de Israel;Urbana;I.E TECNICO INDUSTRIAL DONALD RODRIGO TAFUR- ANTONIO NARIÑO;1773;RECREO DEPORTIVO;;Martes;;;;;;4:00AM;5:00pm;;;No aplica;Deporte Escolar;ALVARO SUAREZ;2194
16;República de Israel;Urbana;I.E TECNICO INDUSTRIAL DONALD RODRIGO TAFUR- ANTONIO NARIÑO;1774;RECREO DEPORTIVO;;;Miercoles;;;;;4:00PM;5:00pm;;;No aplica;Deporte Escolar;ALVARO SUAREZ;2195
16;República de Israel;Urbana;I.E TECNICO INDUSTRIAL DONALD RODRIGO TAFUR- ANTONIO NARIÑO;1775;RECREO DEPORTIVO;;;;Jueves;;;;4:00PM;5:00pm;;;No aplica;Deporte Escolar;ALVARO SUAREZ;2196
16;República de Israel;Urbana;I.E TECNICO INDUSTRIAL DONALD RODRIGO TAFUR- JOSE MARIA CARBONELL;1776;RECREO DEPORTIVO;;;;;Viernes;;;4:00PM;5:00pm;;;No aplica;Deporte Escolar;ALVARO SUAREZ;2197
16;Unión de Vivienda Popular;Urbana;I. E LIBARDO MADRID VALDERRAMA- ANGELICA SIERRA ARIZABALETA;1777;RECREO DEPORTIVO;;Martes;;;;;;8:00AM;9:00am;;;No aplica;Deporte Escolar;DIEGO RIASCOS;2198
16;Unión de Vivienda Popular;Urbana;I. E LIBARDO MADRID VALDERRAMA- ANGELICA SIERRA ARIZABALETA;1778;RECREO DEPORTIVO;;Martes;;;;;;10:00AM;11:00am;;;No aplica;Deporte Escolar;DIEGO RIASCOS;2199
16;Unión de Vivienda Popular;Urbana;I. E LIBARDO MADRID VALDERRAMA- ANGELICA SIERRA ARIZABALETA;1779;RECREO DEPORTIVO;;Martes;;;;;;11:00AM;12:00pm;;;No aplica;Deporte Escolar;DIEGO RIASCOS;2200
16;Unión de Vivienda Popular;Urbana;I. E LIBARDO MADRID VALDERRAMA- ANGELICA SIERRA ARIZABALETA;1780;RECREO DEPORTIVO;;;Miercoles;;;;;7:00AM;8:00am;;;No aplica;Deporte Escolar;DIEGO RIASCOS;2201
16;Unión de Vivienda Popular;Urbana;I. E LIBARDO MADRID VALDERRAMA- ANGELICA SIERRA ARIZABALETA;1781;RECREO DEPORTIVO;;;Miercoles;;;;;8:00AM;9:00am;;;No aplica;Deporte Escolar;DIEGO RIASCOS;2202
16;Unión de Vivienda Popular;Urbana;I. E LIBARDO MADRID VALDERRAMA- ANGELICA SIERRA ARIZABALETA;1782;RECREO DEPORTIVO;;;Miercoles;;;;;10:00AM;11:00am;;;No aplica;Deporte Escolar;DIEGO RIASCOS;2203
16;Unión de Vivienda Popular;Urbana;I. E LIBARDO MADRID VALDERRAMA- ANGELICA SIERRA ARIZABALETA;1783;RECREO DEPORTIVO;;;Miercoles;;;;;11:00AM;12:00pm;;;No aplica;Deporte Escolar;DIEGO RIASCOS;2204
16;Unión de Vivienda Popular;Urbana;I. E LIBARDO MADRID VALDERRAMA- ANGELICA SIERRA ARIZABALETA;1784;RECREO DEPORTIVO;;;;Jueves;;;;8:00AM;9:00am;;;No aplica;Deporte Escolar;DIEGO RIASCOS;2205
16;Unión de Vivienda Popular;Urbana;I. E LIBARDO MADRID VALDERRAMA- ANGELICA SIERRA ARIZABALETA;1785;RECREO DEPORTIVO;;;;Jueves;;;;10:00AM;11:00am;;;No aplica;Deporte Escolar;DIEGO RIASCOS;2206
16;Unión de Vivienda Popular;Urbana;I. E LIBARDO MADRID VALDERRAMA- ANGELICA SIERRA ARIZABALETA;1786;RECREO DEPORTIVO;;;;Jueves;;;;11:00AM;12:00pm;;;No aplica;Deporte Escolar;DIEGO RIASCOS;2207
16;Unión de Vivienda Popular;Urbana;I. E LIBARDO MADRID VALDERRAMA- PABLO NERUDA;1932;RECREO DEPORTIVO;;Martes;;;;;;7:15AM;9:15am;;;No aplica;Deporte Escolar;CRISTIAN TORO;2353
16;Unión de Vivienda Popular;Urbana;I. E LIBARDO MADRID VALDERRAMA- PABLO NERUDA;1933;RECREO DEPORTIVO;;;Miercoles;;;;;7:15AM;9:15am;;;No aplica;Deporte Escolar;CRISTIAN TORO;2354
16;Unión de Vivienda Popular;Urbana;I. E LIBARDO MADRID VALDERRAMA- PABLO NERUDA;1934;RECREO DEPORTIVO;;;;Jueves;;;;7:15AM;9:15am;;;No aplica;Deporte Escolar;CRISTIAN TORO;2355
16;Unión de Vivienda Popular;Urbana;I. E LIBARDO MADRID VALDERRAMA- PABLO NERUDA;1935;RECREO DEPORTIVO;;;;Jueves;;;;8:15AM;9:15am;;;No aplica;Deporte Escolar;CRISTIAN TORO;2356
16;Unión de Vivienda Popular;Urbana;I. E LIBARDO MADRID VALDERRAMA- PABLO NERUDA;1936;RECREO DEPORTIVO;;;;Jueves;;;;11:00AM;12:00pm;;;No aplica;Deporte Escolar;CRISTIAN TORO;2357
16;Unión de Vivienda Popular;Urbana;I. E LIBARDO MADRID VALDERRAMA- PABLO NERUDA;1937;RECREO DEPORTIVO;;;Miercoles;;;;;11:00AM;12:00pm;;;No aplica;Deporte Escolar;CRISTIAN TORO;2358
16;Unión de Vivienda Popular;Urbana;I. E LIBARDO MADRID VALDERRAMA- PABLO NERUDA;1938;RECREO DEPORTIVO;;Martes;;;;;;10:00AM;11:00am;;;No aplica;Deporte Escolar;CRISTIAN TORO;2359
